"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato"
167;"221242.jpg";"Haugen";307;"a";221242;"Sigurd";"Haugen";15;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";54;10;27;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-04-08
168;"88374.jpg";"Agdestein";307;"a";88374;"Torbjorn";"Agdestein";9;"";79;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"4.4";"0.0";1194;47;487;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-04-08
169;"61984.jpg";"Hansen";197;"a";61984;"André";"Hansen";1;"";55;NA;NA;"1.1";"2.2";0;0;0;0;TRUE;1;"32.0";"6.0";385;1032;158;459;0;0;0;0;12;6;"6.0";"6.0";"6.0";FALSE;180;0;0;2;0;0;0;0;0;2;0;0;1;8;2017-04-08
170;"95513.jpg";"Østbø";197;"a";95513;"Arild";"Østbø";24;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.4";"0.0";44;3;15;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-04-08
171;"217243.jpg";"Lund";197;"u";217243;"Julian";"Faye Lund";33;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";29;1;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-04-08
172;"56002.jpg";"Reginiussen";197;"a";56002;"Tore";"Reginiussen";4;"";60;NA;NA;"1.0";"2.0";0;0;0;0;FALSE;0;"26.7";"6.0";475;952;207;406;0;0;0;0;12;6;"6.0";"6.0";"6.0";FALSE;180;0;0;2;0;0;0;0;0;0;0;0;2;8;2017-04-08
173;"61885.jpg";"Bjørdal";197;"a";61885;"Johan";"Bjørdal";14;"";54;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"1.6";"0.5";241;10;141;2;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;45;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-08
174;"63800.jpg";"Skjelvik";197;"a";63800;"Jørgen";"Skjelvik";16;"";60;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;"10.1";"3.0";532;245;377;18;0;0;0;0;6;0;"6.0";"3.0";"3.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;2;8;2017-04-08
175;"193761.jpg";"Gersbach";197;"a";193761;"Alex";"Gersbach";20;"";55;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"1.7";"3.0";189;41;34;19;0;0;0;0;6;6;"3.0";"3.0";"3.0";FALSE;135;0;0;1;0;0;0;1;0;0;0;0;2;8;2017-04-08
176;"205454.jpg";"Rasmussen";197;"a";205454;"Jacob";"Rasmussen";5;"";55;NA;NA;"0.8";"1.6";0;0;0;0;FALSE;1;"0.9";"4.5";111;54;17;50;0;0;0;0;9;9;"9.0";"5.0";"5.0";FALSE;90;0;0;1;0;0;0;0;0;0;3;0;2;8;2017-04-08
177;"216168.jpg";"Dahl Reitan";197;"a";216168;"Erlend";"Dahl Reitan";32;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.3";"0.0";73;2;28;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-08
178;"197498.jpg";"Meling";197;"d";197498;"Birger";"Meling";3;"Hjernerystelse";64;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"3.2";"0.0";1143;4;301;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-08
179;"54375.jpg";"Konradsen";197;"a";54375;"Anders";"Konradsen";8;"";70;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"6.7";"2.5";418;203;223;39;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;180;0;0;2;0;0;0;1;0;0;0;0;3;8;2017-04-08
180;"61830.jpg";"Helland";197;"a";61830;"Pål";"Helland";23;"";110;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"32.4";"6.0";739;590;214;297;0;0;0;0;12;6;"6.0";"6.0";"6.0";FALSE;90;1;1;1;0;0;0;0;0;0;0;0;3;8;2017-04-08
181;"69893.jpg";"Jensen";197;"a";69893;"Mike";"Jensen";7;"";105;NA;NA;"0.8";"1.5";0;0;0;0;TRUE;1;"28.3";"8.0";246;1741;134;589;0;0;0;0;16;4;"8.0";"8.0";"8.0";FALSE;180;0;2;2;0;0;0;0;0;0;4;0;3;8;2017-04-08
182;"83510.jpg";"Thorarinsson";197;"u";83510;"Gudmundur";"Thorarinsson";NA;"Solgt til Norrköping";60;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.0";"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
183;"86463.jpg";"Stamnestrø";197;"i";86463;"Magnus";"Stamnestrø";18;"Kneskade - ute i 4-5 mnd";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.1";"0.0";28;0;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
184;"87100.jpg";"Midtsjø";197;"a";87100;"Fredrik";"Midtsjø";21;"";85;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"26.4";"4.5";1393;462;504;141;0;0;0;0;9;6;"4.5";"5.0";"5.0";FALSE;152;0;1;2;0;0;0;0;0;0;0;0;3;8;2017-04-08
185;"95519.jpg";"de Lanlay";197;"i";95519;"Yann-Erik";"de Lanlay";11;"Kne - Antatt tilbake i juli";84;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.8";"0.0";496;0;104;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
186;"95581.jpg";"Rashani";197;"i";95581;"Elbasan";"Rashani";15;"Ukjent";79;NA;NA;"0.1";"0.3";-1;-1;1;1;FALSE;0;"0.7";"1.0";175;31;77;7;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;30;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
187;"141176.jpg";"Jevtovic";197;"a";141176;"Milan";"Jevtovic";26;"";77;NA;NA;"0.9";"1.8";2;1;-2;-1;FALSE;1;"11.7";"7.0";208;3624;116;1123;0;0;0;0;14;6;"7.0";"7.0";"7.0";FALSE;154;1;1;2;0;0;0;0;0;0;0;0;3;8;2017-04-08
188;"179306.jpg";"Lundemo";197;"i";179306;"Marius";"Lundemo";25;"Ankel - Antatt tilbake i mai";64;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.2";"0.0";74;1;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
189;"184368.jpg";"Sæter";197;"n";184368;"John Hou";"Sæter";17;"Sykdom";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";18;1;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-08
190;"55896.jpg";"Vilhjálmsson";197;"a";55896;"Matthías";"Vilhjálmsson";10;"";84;NA;NA;"0.5";"1.0";-1;-1;1;1;FALSE;0;"2.5";"4.0";531;153;123;49;0;0;0;0;8;8;"8.0";"4.0";"4.0";FALSE;90;1;0;1;0;0;0;0;0;0;2;0;4;8;2017-04-08
191;"81888.jpg";"Bakenga";197;"a";81888;"Mushaga";"Bakenga";27;"";104;NA;NA;"0.1";"0.3";-1;-1;1;1;FALSE;0;"4.0";"1.5";1082;100;380;17;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;86;0;0;1;0;0;0;0;0;0;0;0;4;8;2017-04-08
192;"200813.jpg";"Helmersen";197;"i";200813;"Andreas";"Helmersen";19;"Kne - Antatt tilbake i september";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";28;1;8;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-04-08
193;"55746.jpg";"Hedenstad";197;"a";55746;"Vegar";"Hedenstad";2;"";65;NA;NA;"1.1";"2.2";0;0;0;0;FALSE;0;"15.8";"7.0";285;818;102;450;0;0;0;0;14;8;"7.0";"7.0";"7.0";FALSE;180;0;1;2;0;0;0;1;0;0;0;0;2;8;2017-04-08
194;"27697.jpg";"Bendtner";197;"a";27697;"Nicklas";"Bendtner";9;"";125;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;"48.9";"6.0";542;2219;120;1191;0;0;0;0;12;5;"6.0";"6.0";"6.0";FALSE;118;2;0;1;0;0;0;0;0;0;1;0;4;8;2017-04-08
195;"96134.jpg";"Øvretveit";3334;"a";96134;"Øystein";"Øvretveit";12;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"2.2";"0.0";60;24;19;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;9;2017-04-08
196;"97669.jpg";"Jónsson";3334;"a";97669;"Ingvar";"Jónsson";1;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"0.7";"1.5";20;14;5;4;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;5;0;0;0;0;3;0;0;1;9;2017-04-08
197;"27772.jpg";"Gabrielsen";3334;"d";27772;"Alexander";"Gabrielsen";5;"Strekk - 75% sjanse for å spille";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";94;0;34;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-08
198;"95529.jpg";"Grorud";3334;"d";95529;"Lars";"Grorud";2;"Strekk - 75% sjanse for å spille";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";32;2;15;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-08
199;"164630.jpg";"Olsen Solberg";3334;"a";164630;"Joachim";"Olsen Solberg";17;"";45;NA;NA;"-0.1";"-0.2";0;0;0;0;FALSE;0;"1.3";"-0.5";120;16;64;2;0;0;0;0;-1;0;"-1.0";"0.0";"0.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;1;2;9;2017-04-08
200;"247787.jpg";"Jablinski";3334;"a";247787;"Kevin";"Jablinski";20;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.1";"0.0";75;4;35;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-08
201;"202252.jpg";"Hansen";3334;"a";202252;"Christer";"Hansen";4;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"0.3";"1.0";17;7;13;3;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;0;0;0;0;0;2;9;2017-04-08
202;"225872.jpg";"Gana Kane";3334;"a";225872;"El-Hadji";"Gana Kane";16;"";40;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"1.8";"1.0";70;253;24;79;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;176;0;0;0;5;0;0;0;0;0;0;0;2;9;2017-04-08
203;"245741.jpg";"Seck";3334;"a";245741;"Abdoulaye";"Seck";3;"";40;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;"0.8";"0.5";25;37;9;22;0;0;0;0;1;1;"0.5";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;1;0;0;0;0;2;9;2017-04-08
204;"47608.jpg";"Bendiksen";3334;"d";47608;"Thomas";"Bendiksen";7;"Sykdom - 25% sjanse for å spille";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.7";"0.0";169;4;85;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-08
205;"56430.jpg";"Vallés";3334;"a";56430;"Enric";"Vallés";15;"";45;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;"1.8";"2.0";80;584;42;281;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-08
206;"62002.jpg";"Storbaek";3334;"a";62002;"Håvard";"Storbaek";9;"";55;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;"1.0";"3.0";44;77;27;21;0;0;0;0;6;2;"3.0";"3.0";"3.0";FALSE;180;0;0;0;5;0;0;1;0;0;3;0;3;9;2017-04-08
207;"62040.jpg";"Mjelde";3334;"i";62040;"Erik";"Mjelde";8;"Lysk";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.3";"0.0";524;5;222;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-08
208;"178436.jpg";"Morer Vicente";3334;"a";178436;"Pau";"Morer Vicente";6;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"0.4";"2.0";13;42;7;8;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;125;0;0;1;0;0;0;0;0;0;0;0;3;9;2017-04-08
209;"202250.jpg";"Sødlund";3334;"a";202250;"Andrè";"Sødlund";22;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"1.6";"1.0";76;46;46;20;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;69;0;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-08
210;"202260.jpg";"Kurtovic";3334;"a";202260;"William";"Kurtovic";18;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"1.0";"2.0";37;70;20;14;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;156;0;0;1;3;0;0;1;0;0;0;0;3;9;2017-04-08
211;"35220.jpg";"Kovács";3334;"a";35220;"Peter";"Kovács";10;"";54;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"2.8";"0.5";543;21;227;6;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;10;0;0;0;2;0;0;0;0;0;0;0;4;9;2017-04-08
212;"88564.jpg";"Kastrati";3334;"a";88564;"Flamur";"Kastrati";11;"";60;NA;NA;"0.8";"1.5";0;0;0;0;FALSE;0;"2.3";"4.5";170;329;93;83;0;0;0;0;9;1;"4.5";"5.0";"5.0";FALSE;152;1;0;1;3;0;0;1;0;0;2;0;4;9;2017-04-08
213;"161274.jpg";"Lorentzen";3334;"a";161274;"Håkon";"Lorentzen";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"1.2";"0.0";144;29;72;16;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-04-08
214;"178458.jpg";"Kebbie";3334;"a";178458;"Elliott";"Kebbie";14;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"0.2";"1.0";27;3;6;2;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;72;0;0;0;1;0;0;0;0;0;0;0;2;9;2017-04-08
215;"107421.jpg";"Kristiansen";2997;"a";107421;"Anders";"Kristiansen Aasheim";21;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;"5.7";"3.0";204;370;91;166;0;0;0;0;6;3;"3.0";"3.0";"3.0";FALSE;180;0;0;0;2;0;0;0;0;8;0;0;1;10;2017-04-08
216;"198885.jpg";"Cupic";2997;"a";198885;"Stefan";"Cupic";1;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.4";"0.0";68;5;22;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-04-08
217;"57338.jpg";"Anders Østli";2997;"a";57338;"Anders";"Østli";20;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.1";"0.0";288;7;94;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08
218;"61956.jpg";"Thomassen";2997;"d";61956;"Joachim";"Thomassen";16;"Legg - 75% sjanse for å spille";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"3.4";"1.5";490;33;343;4;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;112;0;0;0;2;0;0;0;0;0;0;0;2;10;2017-04-08
219;"62004.jpg";"Sundli";2997;"a";62004;"Morten";"Sundli";4;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.2";"0.0";237;8;97;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08
220;"64091.jpg";"Toivomäki";2997;"a";64091;"Henri";"Toivomäki";3;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.6";"0.5";85;10;27;7;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;36;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08
221;"95601.jpg";"Heiren Hansen";2997;"a";95601;"Ole";"Heiren Hansen";13;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";51;4;10;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08
222;"111807.jpg";"Groven";2997;"a";111807;"Alexander";"Groven";29;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"1.7";"0.0";382;2;136;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08
223;"206557.jpg";"Rosted";2997;"a";206557;"Sigurd";"Rosted";15;"";57;NA;NA;"1.7";"3.4";2;1;-2;-1;TRUE;1;"16.9";"9.5";111;5067;68;1960;0;0;0;0;19;2;"9.5";"10.0";"10.0";FALSE;180;2;0;0;2;0;0;0;0;0;3;0;2;10;2017-04-08
224;"235899.jpg";"Albech";2997;"a";235899;"Andreas";"Albech";2;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"6.1";"1.0";508;130;327;29;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;144;0;0;0;2;0;0;1;0;0;0;0;2;10;2017-04-08
225;"39740.jpg";"Lund Nielsen";2997;"a";39740;"Matti";"Lund Nielsen";5;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;"0.7";"2.0";56;50;32;14;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;179;0;0;0;2;0;0;1;0;0;1;0;3;10;2017-04-08
226;"81832.jpg";"Hovda";2997;"a";81832;"Tor Øyvinder";"Hovda";18;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;"0.9";"0.5";77;55;49;14;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08
227;"109022.jpg";"Tveita";2997;"a";109022;"Jon-Helge";"Tveita";22;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";65;6;30;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08
228;"121176.jpg";"Trondsen";2997;"a";121176;"Anders";"Trondsen";6;"";71;NA;NA;"1.1";"2.3";1;1;-1;-1;TRUE;1;"13.6";"8.0";313;2697;48;2637;0;0;0;0;16;14;"8.0";"8.0";"8.0";FALSE;180;0;3;0;2;0;0;0;0;0;3;0;3;10;2017-04-08
229;"202253.jpg";"Normann Hansen";2997;"a";202253;"Kristoffer";"Normann Hansen";23;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;"0.3";"0.0";53;6;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08
230;"207884.jpg";"Heintz";2997;"a";207884;"Tobias";"Heintz";14;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;"1.4";"1.5";148;113;65;101;0;0;0;0;3;3;"3.0";"2.0";"2.0";FALSE;68;0;0;1;0;0;0;0;0;0;0;0;3;10;2017-04-08
231;"84457.jpg";"Halvorsen";2997;"a";84457;"Ole Jørgen";"Halvorsen";7;"";70;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"4.2";"2.0";246;32;111;16;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;172;0;0;0;2;0;0;0;0;0;0;0;3;10;2017-04-08
232;"79343.jpg";"Jørgensen";2997;"a";79343;"Joachim";"Jørgensen";11;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;"1.1";"4.0";42;301;19;292;0;0;0;0;8;7;"4.0";"4.0";"4.0";FALSE;180;1;0;0;2;0;0;1;0;0;0;0;3;10;2017-04-08
233;"85050.jpg";"Mortensen";2997;"a";85050;"Patrick";"Mortensen";69;"";66;NA;NA;"1.3";"2.6";1;1;-1;-1;FALSE;1;"7.9";"8.5";182;3017;61;2912;0;0;0;0;17;12;"8.5";"9.0";"9.0";FALSE;180;2;1;0;2;0;0;0;0;0;2;0;4;10;2017-04-08
234;"85676.jpg";"Lindberg";2997;"a";85676;"Jonas";"Lindberg";10;"";56;NA;NA;"1.0";"2.0";1;1;-1;-1;FALSE;1;"10.7";"5.5";363;2585;269;503;0;0;0;0;11;2;"5.5";"6.0";"6.0";FALSE;151;0;2;0;2;0;0;0;0;0;1;0;4;10;2017-04-08
235;"215654.jpg";"Kachi";2997;"u";215654;"Kachi";"";8;"Utilgjengelig";55;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.1";"0.0";58;1;19;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08
236;"247412.jpg";"Larsen";2997;"a";247412;"Jörgen Strand";"Larsen";45;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.5";"0.0";64;23;24;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08
237;"215653.jpg";"Dickson Mbedule";2997;"u";215653;"Amani";"Dickson Mbedule";24;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;"0.2";"0.0";91;3;20;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08
238;"247788.jpg";"Zachariassen";2997;"a";247788;"Kristoffer";"Zachariassen";17;"";57;NA;NA;"1.0";"2.0";2;1;-2;-1;FALSE;1;"12.6";"5.5";243;4938;202;1391;0;0;0;0;11;2;"5.5";"6.0";"6.0";FALSE;180;1;0;0;2;0;0;0;0;0;2;0;3;10;2017-04-08
239;"249956.jpg";"Diatta";2997;"a";249956;"Krepin";"Diatta";19;"";59;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;"3.2";"0.5";804;34;502;2;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;8;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08
240;"117885.jpg";"Dyngeland";1250;"a";117885;"Matias";"Dyngeland";1;"";45;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;"8.1";"2.0";229;168;112;87;0;0;0;0;4;3;"2.0";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;7;0;0;1;11;2017-04-08
241;"223995.jpg";"Rutlin";1250;"a";223995;"Kristian";"Rutlin";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;"0.9";"0.0";19;12;7;5;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-08
242;"39724.jpg";"Teniste";1250;"a";39724;"Taijo";"Teniste";2;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"1.8";"1.5";97;26;39;5;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-08
243;"97349.jpg";"Skaasheim";1250;"a";97349;"Eirik";"Skaasheim";24;"";40;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;"2.6";"1.0";119;121;43;99;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;2;11;2017-04-08
244;"160211.jpg";"Utvik";1250;"a";160211;"Bjørn Inge";"Utvik";3;"";45;NA;NA;"1.3";"2.7";0;0;0;0;FALSE;1;"5.4";"6.0";113;953;36;919;0;0;0;0;12;11;"6.0";"6.0";"6.0";FALSE;180;0;2;0;4;0;0;0;0;0;3;0;2;11;2017-04-08
245;"192781.jpg";"Psyché";1250;"a";192781;"Christophe";"Psyché";17;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;"2.1";"1.5";129;19;63;2;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-08
246;"63785.jpg";"Furebotn";1250;"a";63785;"Henrik";"Furebotn";6;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;"1.9";"2.0";110;102;63;17;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;3;11;2017-04-08
247;"83643.jpg";"Schulze";1250;"a";83643;"Eirik";"Schulze";7;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;"0.2";"1.0";15;4;7;1;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;21;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08
248;"100045.jpg";"Birkelund";1250;"a";100045;"Eirik";"Birkelund";27;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;"0.8";"3.0";26;126;16;108;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;180;0;1;0;4;0;0;1;0;0;0;0;3;11;2017-04-08
249;"111850.jpg";"Sveen";1250;"i";111850;"Ole Amund";"Sveen";19;"Legg - Ubestemt tid";64;NA;NA;"0.4";"0.8";-1;-1;1;1;FALSE;0;"0.6";"2.5";336;9;231;1;0;0;0;0;5;4;"2.5";"3.0";"3.0";FALSE;42;0;1;0;0;0;0;0;0;0;0;0;4;11;2017-04-08
