"team";"verdi_meanteam";"id";"web_name";"first_name";"second_name";"element_type";"now_cost";"selected_by_percent";"status";"navn";"posisjon";"team_navn";"Spiller";"Lag";"Posisjon";"Pris";"Kamper";"Mal";"Assist";"Cleen sheet";"CC_p";"M<e5>l_p";"Ass_p";"Kamp_p";"Poeng";"P / kamp";"P / mill";"mer_info";"as.factor(mer_info)";"now_cost_norm";"selected_norm";"verdi";"poeng_norm";"verdi_poengjustert";"verdi_meanteam_norm";"verdi_teamjustert";"solution"
11;0,146171747957853;252;"Kjemhus";"Lars Christian";"Kjemhus";3;55;0,2;"a";"Lars Christian Kjemhus";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,00218818380743983;0,089329386021367;0,100694444444444;0,0916023977059825;0,144498886916839;0,102636297885077;0
11;0,146171747957853;253;"Øy";"Edin";"Øy";3;45;0,1;"a";"Edin Øy";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0;0,0294117647058824;0,336805555555556;0,090890522875817;0,144498886916839;0,113907947318008;0
11;0,146171747957853;254;"Brekkhus";"Simen";"Brekkhus";3;50;0,2;"a";"Simen Brekkhus";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00218818380743983;0,0599176213154846;0,336805555555556;0,115295208163499;0,144498886916839;0,13221146128377;0
11;0,146171747957853;255;"Leikvoll Moberg";"Vegard";"Moberg";2;40;0,8;"a";"Vegard Moberg";"Forsvar";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0153172866520788;0,00765864332603939;0,336805555555556;0,0734880257719426;0,144498886916839;0,100856074490103;0
11;0,146171747957853;256;"Bye";"Bendik";"Bye";4;55;0,8;"a";"Bendik Bye";"Angrep";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0153172866520788;0,0958939374436864;0,544823232323232;0,185679796419596;0,144498886916839;0,195400786314226;0
11;0,146171747957853;257;"Ramsland";"Martin";"Ramsland";4;65;0,8;"a";"Martin Ramsland";"Angrep";"SOG";"Martin<U+00A0>Ramsland";"Sogndal";"a";6,5;28;5;4;10;0;20;12;56;88;3,1;13,5;"vg-data";"vg-data";0,294117647058824;0,0153172866520788;0,154717466855451;0,5625;0,236273973484361;0,144498886916839;0,234230257496639;0
11;0,146171747957853;258;"Flo";"Fredrik";"Flo";4;45;5;"a";"Fredrik Flo";"Angrep";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98,0666666666667;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,107221006564551;0,0830222679881581;0,632407407407407;0,192899295872008;0,144498886916839;0,205194619657744;1
11;0,146171747957853;259;"Omenås";"Tarjei Aase";"Omenås";1;40;0,5;"a";"Tarjei Aase Omenås";"Keeper";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0087527352297593;0,00437636761487965;0,336805555555556;0,0708622052030148;0,144498886916839;0,0988867090634067;0
11;0,146171747957853;260;"Grodås";"Victor";"Grodås";2;45;1,9;"a";"Victor Grodås";"Forsvar";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0393873085339169;0,0491054189728408;0,336805555555556;0,106645446289384;0,144498886916839;0,125724139878183;0
11;0,146171747957853;261;"Steiring";"Per-Magnus";"Steiring";2;40;1,9;"a";"Per-Magnus Steiring";"Forsvar";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0393873085339169;0,0196936542669584;0,336805555555556;0,0831160345246779;0,144498886916839;0,108077081054654;0
11;0,146171747957853;262;"Nissen";"Kasper";"Nissen";3;45;0,4;"a";"Kasper Nissen";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00656455142231948;0,0326940404170421;0,336805555555556;0,0935163434447448;0,144498886916839;0,115877312744704;0
11;0,146171747957853;263;"Totland";"Tomas Olai";"Totland";3;45;0,3;"a";"Tomas Olai Totland";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00437636761487965;0,0315999485133222;0,336805555555556;0,0926410699217689;0,144498886916839;0,115220857602472;0
11;0,146171747957853;264;"Ryland";"Kristoffer";"Ryland";3;45;0,1;"a";"Kristoffer Ryland";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0;0,0294117647058824;0,336805555555556;0,090890522875817;0,144498886916839;0,113907947318008;0
11;0,146171747957853;265;"Pedersen";"Magnus";"Pedersen";2;45;0,2;"a";"Magnus Pedersen";"Forsvar";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,336805555555556;0,0917657963987929;0,144498886916839;0,11456440246024;0
11;0,146171747957853;266;"Nwakali";"Chidiebere";"Nwakali";3;65;1,2;"a";"Chidiebere Nwakali";"Midtbane";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,4545454545455;NA;NA;"ikke-vg-data";"ikke-vg-data";0,294117647058824;0,0240700218818381;0,159093834470331;0,544823232323232;0,236239714040911;0,144498886916839;0,233320724530213;0
11;0,146171747957853;267;"Jónsson";"Kristinn";"Jónsson";2;45;0,2;"a";"Kristinn Jónsson";"Forsvar";"SOG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,336805555555556;0,0917657963987929;0,144498886916839;0,11456440246024;0
12;0,112711329469617;268;"Sayouba Mandé";"Sayouba";"Mande";1;45;6,4;"a";"Sayouba Mande";"Keeper";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,137855579868709;0,0983395546402369;0,513888888888889;0,181449421489967;0;0,16178151056192;0
12;0,112711329469617;269;"Singh Sandhu";"Gurpreet";"Singh Sandhu";1;40;0,9;"a";"Gurpreet Singh Sandhu";"Keeper";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0175054704595186;0,0087527352297593;0,100694444444444;0,0271410770726963;0;0,0253905300267445;0
12;0,112711329469617;270;"Kjellevold";"Simen";"Kjellevold";1;40;0,4;"a";"Simen Kjellevold";"Keeper";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,00656455142231948;0,00328227571115974;0,100694444444444;0,0227647094578167;0;0,0221082543155847;0
12;0,112711329469617;271;"Skjønsberg";"Morten";"Skjønsberg";2;50;4,5;"a";"Morten Skjønsberg";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0962800875273523;0,106963573175441;0,513888888888889;0,18834863631813;0;0,166955921683042;0
12;0,112711329469617;272;"Granli";"Daniel";"Granli";2;40;14,3;"a";"Daniel Granli";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,310722100656455;0,155361050328228;0,513888888888889;0,22706661804036;0;0,195994407974714;0
12;0,112711329469617;273;"Epsung";"Jesper";"Epsung";2;40;0,3;"a";"Jesper Epsung";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,00437636761487965;0,00218818380743982;0,100694444444444;0,0218894359348407;0;0,0214517991733528;0
12;0,112711329469617;274;"Hanche-Olsen";"Andreas";"Hanche-Olsen";2;45;1,1;"a";"Andreas Hanche-Olsen";"Forsvar";"STB";"Andreas<U+00A0>Hanche-Olsen";"Stab<e6>k";"f";4,5;13;1;NA;6;10;6;0;26;42;3,2;9,3;"vg-data";"vg-data";0,0588235294117647;0,0218818380743983;0,0403526837430815;0,243055555555556;0,0808932581055763;0;0,07282272135696;0
12;0,112711329469617;275;"Moe";"Jeppe";"Moe";2;40;8,9;"a";"Jeppe Moe";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,192560175054705;0,0962800875273523;0,513888888888889;0,17980184779966;0;0,160545830294189;0
12;0,112711329469617;276;"Linnebo Race";"Edvard";"Linnebo Race";2;45;0,2;"a";"Edvard Linnebo Race";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,100694444444444;0,0445435741765707;0;0,0384424028546503;0
12;0,112711329469617;277;"Brochmann";"Tonny";"Brochmann";3;60;1,7;"a";"Tonny Brochmann";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,8181818181818;NA;NA;"ikke-vg-data";"ikke-vg-data";0,235294117647059;0,0350109409190372;0,135152529283048;0,366792929292929;0,181480609285024;0;0,154450103428415;0
12;0,112711329469617;278;"Omoijuanfo";"Ohikhuaeme";"Omoijuanfo";4;65;13,5;"a";"Ohikhuaeme Omoijuanfo";"Angrep";"STB";"Ohi<U+00A0>Omoijuanfo";"Stab<e6>k";"a";6,5;28;4;2;6;0;16;6;56;78;2,8;12;"vg-data";"vg-data";0,294117647058824;0,293216630196937;0,29366713862788;0,493055555555556;0,333544822013415;0;0,274811394287839;0
12;0,112711329469617;279;"Kassi";"Luc";"Kassi";3;60;2,9;"a";"Luc Kassi";"Midtbane";"STB";"Luc<U+00A0>Kassi";"Stab<e6>k";"m";6;23;4;1;6;5;20;3;46;74;3,2;12,3;"vg-data";"vg-data";0,235294117647059;0,0612691466083151;0,148281632127687;0,465277777777778;0,211680861257705;0;0,182024534832168;0
12;0,112711329469617;280;"Lumanza-Lembi";"Tortol";"Lumanza-Lembi";3;50;0,7;"a";"Tortol Lumanza-Lembi";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,013129102844639;0,0653880808340842;0,100694444444444;0,0724493535561562;0;0,0593717373893394;0
12;0,112711329469617;281;"Njie";"Moussa";"Njie";3;55;12,6;"a";"Moussa Njie";"Midtbane";"STB";"Moussa<U+00A0>Njie";"Stab<e6>k";"m";5,5;28;4;5;6;6;20;15;56;97;3,5;17,6;"vg-data";"vg-data";0,176470588235294;0,273522975929978;0,224996782082636;0,625;0,304997425666109;0;0,259998069249582;0
12;0,112711329469617;282;"Østvold";"Marius";"Østvold";3;45;0,3;"a";"Marius Østvold";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00437636761487965;0,0315999485133222;0,100694444444444;0,0454188476995466;0;0,0390988579968822;0
12;0,112711329469617;283;"Pedersen";"Sebastian";"Pedersen";4;50;0,6;"a";"Sebastian Pedersen";"Angrep";"STB";"Sebastian<U+00A0>Pedersen";"Stab<e6>k";"a";5;5;1;NA;6;0;4;0;10;14;2,8;2,8;"vg-data";"vg-data";0,117647058823529;0,0109409190371991;0,0642939889303643;0,0486111111111111;0,0611574133665136;0;0,0482986155804408;0
12;0,112711329469617;284;"Bohinen";"Emil";"Bohinen";3;50;0,4;"a";"Emil Bohinen";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00656455142231948;0,0621058051229244;0,100694444444444;0,0698235329872284;0;0,0574023719626436;0
12;0,112711329469617;285;"Børkeeiet";"Tobias";"Børkeeiet";3;45;0,1;"a";"Tobias Børkeeiet";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0;0,0294117647058824;0,100694444444444;0,0436683006535948;0;0,0377859477124183;0
12;0,112711329469617;286;"Boli";"Franck";"Boli";4;65;3,6;"a";"Franck Boli";"Angrep";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,294117647058824;0,0765864332603939;0,185352040159609;0,513888888888889;0,251059409905465;0;0,213989001873543;0
12;0,112711329469617;287;"Aanesland";"Markus";"Myre Aanesland";4;45;0,1;"a";"Markus Myre Aanesland";"Angrep";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0;0,0294117647058824;0,100694444444444;0,0436683006535948;0;0,0377859477124183;0
12;0,112711329469617;288;"Løken";"Oskar";"Løken";4;45;0,2;"a";"Oskar Løken";"Angrep";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00218818380743983;0,0305058566096023;0,100694444444444;0,0445435741765707;0;0,0384424028546503;0
12;0,112711329469617;289;"Skogseid";"Håkon";"Skogseid";2;45;2,4;"a";"Håkon Skogseid";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,050328227571116;0,0545758784914403;0,513888888888889;0,14643848057093;0;0,135523304872642;0
12;0,112711329469617;290;"Mauritz-Hansen";"Sindre ";"Mauritz-Hansen";4;50;0,3;"a";"Sindre  Mauritz-Hansen";"Angrep";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00437636761487965;0,0610117132192045;0,100694444444444;0,0689482594642525;0;0,0567459168204116;0
12;0,112711329469617;291;"El-Amrani";"Ahmed";"El-Amrani";2;40;1,1;"a";"Ahmed El-Amrani";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0218818380743983;0,0109409190371991;0,100694444444444;0,0288916241186482;0;0,0267034403112084;0
12;0,112711329469617;292;"Ødegård";"Tobias";"Ødegård";2;40;0,7;"a";"Tobias Ødegård";"Forsvar";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,013129102844639;0,00656455142231948;0,100694444444444;0,0253905300267445;0;0,0240776197422806;0
12;0,112711329469617;404;"Gyasi";"Raymond";"Gyasi";4;50;0,3;"a";"Raymond Gyasi";"Angrep";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00437636761487965;0,0610117132192045;0,100694444444444;0,0689482594642525;0;0,0567459168204116;0
12;0,112711329469617;412;"Ba";"El-Hadji";"Ba";3;50;0,1;"a";"El-Hadji Ba";"Midtbane";"STB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0;0,0588235294117647;0,100694444444444;0,0671977124183007;0;0,0554330065359477;0
13;0,223420061826811;293;"Pettersen";"Espen Bugge";"Pettersen";1;50;2,3;"d";"Espen Bugge Pettersen";"Keeper";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0481400437636762;0,0828935512936028;0,513888888888889;0,16909261881266;0,478095891215861;0,248133086797112;0
13;0,223420061826811;295;"Makani";"Sosha";"Makani";1;50;1,7;"a";"Sosha Makani";"Keeper";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0350109409190372;0,0763289998712833;0,336805555555556;0,128424311008138;0,478095891215861;0,208777689277053;0
13;0,223420061826811;296;"Hamoud";"Mounir";"Hamoud";2;50;2,4;"d";"Mounir Hamoud";"Forsvar";"SIF";"Mounir<U+00A0>Hamoud";"Str<f8>msgodset";"f";5;18;NA;1;8;19;0;3;36;58;3,2;11,6;"vg-data";"vg-data";0,117647058823529;0,050328227571116;0,0839876431973227;0,354166666666667;0,138023447891192;0,478095891215861;0,216845097494899;0
13;0,223420061826811;297;"Madsen";"Kim André";"Madsen";2;55;2,1;"a";"Kim André Madsen";"Forsvar";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0437636761487965;0,110117132192045;0,513888888888889;0,190871483531414;0,478095891215861;0,264467235336177;0
13;0,223420061826811;298;"Parr";"Jonathan";"Parr";2;60;19,7;"a";"Jonathan Parr";"Forsvar";"SIF";"Jonathan<U+00A0>Parr";"Str<f8>msgodset";"f";6;26;2;4;8;28;12;12;52;104;4;17,3;"vg-data";"vg-data";0,235294117647059;0,428884026258206;0,332089071952632;0,673611111111111;0,400393479784328;0,478095891215861;0,429594843636974;1
13;0,223420061826811;299;"Vilsvik";"Lars-Christopher";"Vilsvik";2;60;26,2;"a";"Lars-Christopher Vilsvik";"Forsvar";"SIF";"Lars<U+00A0>Vilsvik";"Str<f8>msgodset";"f";6;29;3;6;8;31;18;18;58;125;4,3;20,8;"vg-data";"vg-data";0,235294117647059;0,571115973741794;0,403205045694427;0,819444444444444;0,48645292544443;0,478095891215861;0,501431094548717;1
13;0,223420061826811;300;"Høibråten";"Marius";"Høibråten";2;50;1,1;"a";"Marius Høibråten";"Forsvar";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,0218818380743983;0,0697644484489638;0,336805555555556;0,123172669870282;0,478095891215861;0,204838958423662;0
13;0,223420061826811;301;"Glesnes";"Jakob";"Glesnes";2;55;3,3;"a";"Jakob Glesnes";"Forsvar";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0700218818380744;0,123246235036684;0,513888888888889;0,201374765807125;0,478095891215861;0,27234469704296;0
13;0,223420061826811;303;"Ringstad";"Stian ";"Ringstad";2;55;2;"a";"Stian  Ringstad";"Forsvar";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0415754923413567;0,109023040288325;0,513888888888889;0,189996210008438;0,478095891215861;0,263810780193945;0
13;0,223420061826811;304;"Johansen";"Sondre";"Johansen";2;40;1;"a";"Sondre Johansen";"Forsvar";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0196936542669584;0,00984682713347921;0,336805555555556;0,0752385728178945;0,478095891215861;0,168888385634371;0
13;0,223420061826811;305;"Tokstad";"Kristoffer";"Tokstad";3;85;2,5;"d";"Kristoffer Tokstad";"Midtbane";"SIF";"Kristoffer<U+00A0>Tokstad";"Str<f8>msgodset";"m";8,5;29;5;5;8;8;25;15;58;106;3,7;12,5;"vg-data";"vg-data";0,529411764705882;0,0525164113785558;0,290964088042219;0,6875;0,370271270433775;0,478095891215861;0,407697631068504;0
13;0,223420061826811;306;"Andersen";"Eirik";"Andersen";3;80;1,7;"a";"Eirik Andersen";"Midtbane";"SIF";"Eirik<U+00A0>Ulland<U+00A0>Andersen";"Str<f8>msgodset";"m";8;8;3;NA;8;2;15;0;16;33;4,1;4,1;"vg-data";"vg-data";0,470588235294118;0,0350109409190372;0,252799588106577;0,180555555555556;0,238350781596373;0,478095891215861;0,28341004221823;0
13;0,223420061826811;307;"Nguen";"Tokmac";"Nguen";3;70;7;"a";"Tokmac Nguen";"Midtbane";"SIF";"Tokmac<U+00A0>Nguen";"Str<f8>msgodset";"m";7;14;3;NA;8;4;15;0;28;47;3,4;6,7;"vg-data";"vg-data";0,352941176470588;0,150984682713348;0,251962929591968;0,277777777777778;0,25712589922913;0,478095891215861;0,302352491553909;0
13;0,223420061826811;308;"Júnior";"Francisco";"Júnior";3;55;1;"a";"Francisco Júnior";"Midtbane";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,8181818181818;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0196936542669584;0,0980821212511263;0,366792929292929;0,151824282859487;0,478095891215861;0,227827036852434;0
13;0,223420061826811;309;"Gjerstrøm";"Mathias";"Gjerstrøm";3;45;0,5;"a";"Mathias Gjerstrøm";"Midtbane";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0087527352297593;0,033788132320762;0,336805555555556;0,0943916169677207;0,478095891215861;0,18325316874674;0
13;0,223420061826811;310;"Sivodedov";"Christian";"Sivodedov";3;55;0,2;"a";"Christian Sivodedov";"Midtbane";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,00218818380743983;0,089329386021367;0,100694444444444;0,0916023977059825;0,478095891215861;0,169355698744881;0
13;0,223420061826811;311;"Jradi";"Bassel";"Jradi";3;65;1,3;"a";"Bassel Jradi";"Midtbane";"SIF";"Bassel<U+00A0>Jradi";"Lillestr<f8>m";"m";6,5;26;4;2;5;4;20;6;52;82;3,2;12,6;"vg-data";"vg-data";0,294117647058824;0,0262582056892779;0,160187926374051;0,520833333333333;0,232317007765907;0,478095891215861;0,295898600734269;0
13;0,223420061826811;312;"Hauger";"Henning";"Hauger";3;55;2,6;"a";"Henning Hauger";"Midtbane";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,176470588235294;0,0547045951859956;0,115587591710645;0,513888888888889;0,195247851146294;0,478095891215861;0,267749511047337;0
13;0,223420061826811;314;"Engblom";"Pontus";"Engblom";4;85;3,4;"a";"Pontus Engblom";"Angrep";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,529411764705882;0,0722100656455142;0,300810915175698;0,513888888888889;0,343426509918336;0,478095891215861;0,378883505126369;0
13;0,223420061826811;315;"Marcus Pedersen";"Marcus";"Pedersen";4;105;15,9;"a";"Marcus Pedersen";"Angrep";"SIF";"Marcus<U+00A0>Pedersen";"Str<f8>msgodset";"a";10,5;19;8;2;8;0;32;6;38;76;4;7,2;"vg-data";"vg-data";0,764705882352941;0,345733041575492;0,555219461964217;0,479166666666667;0,540008902904707;0,478095891215861;0,524584188755036;0
13;0,223420061826811;316;"Høiland";"Tommy";"Høiland";4;70;2,3;"a";"Tommy Høiland";"Angrep";"SIF";"Tommy<U+00A0>H<f8>iland";"Str<f8>msgodset";"a";7;22;4;NA;8;0;16;0;44;60;2,7;8,6;"vg-data";"vg-data";0,352941176470588;0,0481400437636762;0,200540610117132;0,368055555555556;0,234043599204817;0,478095891215861;0,289554655424563;0
13;0,223420061826811;317;"Agouda";"Abdul-Basit";"Agouda";4;50;0,3;"a";"Abdul-Basit Agouda";"Angrep";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,117647058823529;0,00437636761487965;0,0610117132192045;0,336805555555556;0,116170481686475;0,478095891215861;0,199587317285806;0
13;0,223420061826811;318;"Hoven";"Andreas";"Hoven";4;45;0,4;"a";"Andreas Hoven";"Angrep";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,00656455142231948;0,0326940404170421;0,336805555555556;0,0935163434447448;0,478095891215861;0,182596713604509;0
13;0,223420061826811;319;"Tagbajumi";"Marco";"Tagbajumi";4;75;3,9;"a";"Marco Tagbajumi";"Angrep";"SIF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,411764705882353;0,0831509846827134;0,247457845282533;0,513888888888889;0,300744054003804;0,478095891215861;0,34687166319047;0
14;0,156416313133313;320;"Loncaric";"Filip";"Loncaric";1;45;0,8;"a";"Filip Loncaric";"Keeper";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0153172866520788;0,0370704080319217;0,336805555555556;0,0970174375366485;0,188740062959557;0,127351368522176;0
14;0,156416313133313;321;"Kongshavn";"Gudmund";"Kongshavn";1;45;2,1;"a";"Gudmund Kongshavn";"Keeper";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;NA;NA;"ikke-vg-data";"ikke-vg-data";0,0588235294117647;0,0437636761487965;0,0512936027802806;0,513888888888889;0,143812660002002;0,188740062959557;0,171301952037857;0
14;0,156416313133313;322;"Karlstrøm";"Jacob";"Karlstrøm";1;40;0,8;"a";"Jacob Karlstrøm";"Keeper";"TIL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5;NA;NA;"ikke-vg-data";"ikke-vg-data";0;0,0153172866520788;0,00765864332603939;0,336805555555556;0,0734880257719426;0,188740062959557;0,109704309698646;0
14;0,156416313133313;323;"Wangberg";"Simen";"Wangberg";2;50;5,6;"a";"Simen Wangberg";"Forsvar";"TIL";"Simen<U+00A0>Wangberg";"Troms<f8>";"f";5;26;2;NA;8;28;12;0;52;92;3,5;18,4;"vg-data";"vg-data";0,117647058823529;0,12035010940919;0,11899858411636;0,590277777777778;0,213254422848643;0,188740062959557;0,227202718617283;0
14;0,156416313133313;324;"Norbye";"Hans";"Norbye";2;45;6,1;"a";"Hans Norbye";"Forsvar";"TIL";"Hans<U+00A0>Norbye";"Troms<f8>";"f";4,5;26;NA;1;8;28;0;3;52;83;3,2;18,4;"vg-data";"vg-data";0,0588235294117647;0,13129102844639;0,0950572789290771;0,527777777777778;0,181601378698817;0,188740062959557;0,200337935504913;0
